X,Y
-13199746.6687,4034754.5204
-13199784.2882,4034738.132
-13199836.3622,4034711.3767
-13199872.9226,4034686.5889
-13199927.7829,4034650.3413
-13199899.0928,4034601.9534
-13199853.4117,4034632.6081
-13199725.0808,4034647.7148
-13199787.2409,4034611.8771
-13199830.7422,4034582.2814
-13199884.8334,4034545.6081
-13199947.1674,4034536.1494
-13199928.5819,4034387.3868
-13199862.7355,4034372.7838
-13199828.2241,4034396.1768
-13199782.9541,4034434.2165
-13199730.6165,4034469.3136
-13199708.3679,4034476.2684
-13199656.8739,4034505.4688
-13199600.0786,4034523.0911
-13199640.2068,4034923.9158
-13199640.875,4034898.6141
-13194560.4296,4034074.3994
-13194543.6955,4034077.0009
-13194544.2805,4034127.4061
-13194532.0139,4034120.7961
-13194605.3387,4034201.1022
-13194614.2638589,4034181.98286251
-13194627.8861,4034184.0867
-13194640.3976,4034034.519
-13194663.98,4034043.7309
-13194658.6787,4033960.3962
-13198892.5588,4035142.7931
-13198944.4352,4035116.4536
-13198970.1007,4035083.7275
-13199004.6661,4035092.1283
-13198998.6115,4034987.5695
-13198975.015,4034947.2472
-13198959.328,4034915.1638
-13198938.7294,4034877.5994
-13198911.6177,4034843.5124
-13198905.8073,4034802.6175
-13199149.1536,4035247.6839
-13199115.6214,4035229.3243
-13199081.9627,4035221.3687
-13199041.73,4035206.0376
-13199055.7791,4035183.3387
-13199007.7052,4035194.3951
-13198962.3859,4035187.5217
-13198924.2176,4035168.4989
-13198604.0553,4034432.0657
-13206979.9453,4034177.7509
-13198996.0658,4035020.3495
-13199040.8619,4035045.2978
-13199052.9037,4035030.1881
-13199075.3646,4035065.0562
-13199115.7953,4035099.0338
-13199128.9568,4035113.4256
-13199128.7911,4035140.9507
-13199087.8854,4035128.3161
-13199037.9081,4035110.9639
-13198944.7424,4034551.0216
-13198941.7567,4034644.3234
-13198914.5578,4034761.2762
-13194728.7013,4034259.6058
-13194741.419,4034245.4014
-13194730.9888,4034233.4381
-13194754.2843,4034230.977
-13194741.2043,4034223.0904
-13194762.8148,4034212.726
-13194747.1808,4034195.3753
-13194749.2281,4034184.8261
-13194768.5373,4034164.9614
-13194771.7377,4034151.5947
-13194785.9003,4034139.5123
-13194804.5016,4034125.6625
-13194835.1403,4034129.0791
-13194767.7152,4034194.7284
-13194790.7487,4034187.6099
-13194798.5453,4034170.0868
-13194809.4087,4034155.5959
-13194823.4553,4034144.1478
-13194848.1249,4034107.3359
-13194860.0653,4034075.2378
-13194872.2906,4034094.7391
-13194939.3323,4034079.5215
-13199572.628,4034946.3
-13199582.3446,4034875.0863
-13199580.1411,4034855.8693
-13199576.0711,4034830.2614
-13199577.5173,4034806.7732
-13199581.4047,4034783.8742
-13198397.1087,4034623.9667
-13198388.088,4034640.9717
-13198384.8,4034663.0762
-13198375.931,4034687.1025
-13208710.8807,4034076.3058
-13208666.718,4034083.8418
-13208610.6435,4034051.753
-13208428.4434,4033953.7305
-13208372.7185,4033946.5734
-13208327.2688,4033933.6519
-13208298.6229,4033928.7884
-13208268.4517,4033928.2201
-13199174.7866,4034706.2708
-13199193.8415,4034709.8624
-13199220.826,4034702.6786
-13199237.0793,4034702.9921
-13199519.1254,4034680.5449
-13199475.5979,4034693.3443
-13199453.9533,4034701.9155
-13198757.8671,4034487.1825
-13198215.8267,4034281.912
-13208459.7837,4033958.4587
-13208411.7222,4033962.1004
-13208390.3792,4033947.4468
-13208315.3596,4033933.0707
-13208283.8524,4033926.8209
-13208255.699,4033922.6477
-13208239.0751,4033928.5892
-13208242.8379,4033916.4817
-13208226.8574,4033916.3438
-13199637.8056,4034856.182
-13206800.825,4034898.1901
-13206807.6991,4034920.8172
-13206593.2777,4033864.1452
-13206581.6031,4033858.993
-13199577.2654,4034898.8847
-13199639.2672,4034879.7632
-13199640.7289,4034832.9512
-13204876.971,4034830.7561
-13204799.663,4034794.2409
-13204786.4379,4034856.1824
-13204736.4612,4034797.1032
-13204666.0213,4034662.4293
-13204642.3108,4034679.7098
-13206662.2993,4034038.7542
-13206652.7017,4034009.0883
-13206638.9332,4033996.5313
-13206623.5753,4033974.3781
-13206602.4424,4033874.7799
-13206558.1442,4033825.1595
-13206565.7885,4033810.8649
-13206557.6424,4033794.1624
-13206533.939269,4033795.39228915
-13206525.755,4033785.8954
-13204075.0344,4034224.4403
-13204115.4773,4034199.5405
-13204145.6416,4034215.0251
-13204191.6741,4034183.8934
-13204217.9124,4034146.0596
-13204224.0189,4034118.0307
-13204251.5048,4034072.427
-13204268.025,4034037.0563
-13204305.0868,4034053.1115
-13204340.3396,4034057.1282
-13204381.2048,4034064.0488
-13204415.5832,4034073.3833
-13204398.4383,4034124.2845
-13204388.8671,4034170.6314
-13204450.4065,4034137.3813
-13204465.1576,4034101.7464
-13204506.9669,4034117.8387
-13204574.4805,4034117.9443
-13204544.3983,4034136.0502
-13204270.6229,4034143.9874
-13204298.2518,4034164.7671
-13204336.2059,4034164.7956
-13206997.0936,4034166.9327
-13204103.6094,4034139.2791
-13204141.3939,4034144.3288
-13204111.2292,4034107.4664
-13204134.6426,4034078.6591
-13204169.8039,4034111.0347
-13204186.9648,4034076.9317
-13204149.8276,4034045.0916
-13204153.5932,4033998.4468
-13204207.3001,4034031.3435
-13204190.5128,4033999.9077
-13204202.3382,4033940.5565
-13204236.6233,4033950.3611
-13204252.473,4033986.3021
-13204284.9324,4033954.091
-13204304.7952,4033977.6191
-13204332.8137,4033982.2105
-13204403.9225,4034016.5046
-13204437.0716,4034022.5394
-13204462.7475,4034041.4319
-13204525.432,4034027.7303
-13204537.0997,4034070.6947
-13204292.5994,4034096.228
-13204325.4165,4034100.0968
-13204364.7116,4034112.9956
-13206986.511,4034225.3873
-13207007.9692,4034214.0315
-13207014.7536,4034223.9139
-13207023.7163,4034155.376
-13199508.414,4034607.411
-13199490.6153,4034618.0776
-13199469.3082,4034625.917
-13199453.309,4034636.572
-13199431.8692,4034641.9817
-13199409.5943,4034647.1665
-13199392.2232,4034660.7093
-13199371.8765,4034661.104
-13194788.3402,4033840.3511
-13194784.7035,4033853.1815
-13194782.795,4033869.0149
-13194782.4558,4033884.6083
-13194776.0827,4033898.8153
-13194768.4718,4033912.3458
-13194772.7429,4033927.6777
-13194761.7909,4033940.9661
-13194783.8897,4033945.6537
-13194776.9263,4033983.0459
-13194749.8625,4033979.5158
-13194748.5179,4034001.3552
-13194747.2741,4034019.0173
-13194756.4473,4034032.3801
-13194688.4846,4034067.0616
-13194666.7544,4034092.8291
-13194660.9797,4034137.5969
-13194649.4818,4034167.614
-13194792.7814,4033916.0636
-13194706.3461,4033915.8928
-13194695.596,4033964.9394
-13194688.0176,4034004.8837
-13194691.1973,4034022.3354
-13194653.5511,4034102.7367
-13194577.6012,4034025.8543
-13194549.9856,4034147.5152
-13194543.6842,4034165.5246
-13194542.6897,4034184.7098
-13194512.8538,4034176.3338
-13194626.4526,4034088.9235
-13194629.919,4034071.1059
-13194651.1344,4034074.7155
-13194638.5243,4034055.9747
-13194653.4182,4034000.0163
-13194671.9338,4034009.64
-13194737.9796,4033844.9441
-13194734.0461,4033858.9362
-13194732.772,4033871.8018
-13194727.1549,4033885.1425
-13194723.9531,4033900.5689
-13194724.7591,4033914.9823
-13194720.3607,4033929.238
-13194712.6671,4033965.6443
-13194708.2638,4033980.3619
-13194706.9685,4033996.6302
-13194707.7281,4034011.9112
-13194709.6328,4034027.6573
-13194711.2388,4034042.9104
-13194690.3644,4034034.4386
-13194703.6566,4034055.0086
-13194682.0166,4034082.892
-13194667.0889,4034109.4845
-13194664.693,4034123.227
-13194652.0267,4034150.3623
-13194660.368,4034151.1692
-13194551.447,4034092.2284
-13194550.3136,4034112.4896
-13194526.5972,4034107.1134
-13194617.3778,4034163.5235
-13194619.6099,4034146.5492
-13194635.1627,4034142.0678
-13194624.5397,4034126.4361
-13194628.9958,4034109.149
-13194654.1164,4034019.0958
-13194664.3574,4033980.1485
-13194821.5901,4033912.6257
-13194807.0442,4033903.131
-13194818.1897,4033930.3517
-13194799.5342,4033928.7441
-13194808.2915,4033948.8508
-13194841.6971,4034014.193
-13194864.8297,4034014.8612
-13194853.5298,4034022.9299
-13194865.8443,4034038.4017
-13194869.7031,4034057.31
-13194824.9666,4034045.4122
-13194815.259,4034059.2911
-13194789.3156,4034067.3508
-13194805.9354,4034106.603
-13194777.5833,4034078.1215
-13194758.4946,4034083.9481
-13194742.9034,4034093.2152
-13194794.544,4034719.9355
-13194889.4755,4033968.3862
-13194924.6242,4033964.2436
-13194919.601,4034009.645
-13194947.7528,4034054.7818
-13194974.3868,4034041.3327
-13194920.7218,4034072.1891
-13194955.7941,4034110.5834
-13194814.2382,4034529.1215
-13194816.1563,4034515.897
-13194835.6989,4034516.9939
-13194812.9846,4034494.4827
-13194829.831,4034498.0794
-13194820.019,4034476.2883
-13194822.4069,4034454.9197
-13194816.4906,4034436.9087
-13194819.4213,4034416.3205
-13194818.1885,4034396.2507
-13194802.194,4034358.8008
-13194795.2764,4034336.9027
-13194791.5589,4034317.9962
-13194787.1298,4034300.74
-13194789.7202,4034284.4634
-13194798.6057,4034269.679
-13194809.6489,4034251.0514
-13194821.4841,4034236.5486
-13194835.8063,4034224.5579
-13194858.6819,4034221.8394
-13194870.3418,4034205.4167
-13194874.7248,4034187.523
-13194904.2015,4034191.268
-13194916.275,4034138.7482
-13194910.1578634,4034117.98501252
-13194942.5859,4034132.0835
-13206616.29,4034311.5583
-13206648.1332,4034314.5806
-13206585.8688,4034336.0816
-13206591.8208,4034219.0374
-13206580.4747,4034201.4748
-13206613.6243,4034133.7104
-13206639.4295,4034249.1541
-13206634.1548,4034191.3366
-13206622.6167,4034206.8363
-13206681.0287,4034182.1463
-13206581.7626,4033931.287
-13206551.9818,4033895.8065
-13206533.9532,4033879.3979
-13206508.2599,4033818.0816
-13206490.8995,4033798.8349
-13208203.6518,4033913.0102
-13208152.6629,4033902.8109
-13208135.6993,4033900.8288
-13198675.8869,4034546.2687
-13198678.1781,4034578.8697
-13198640.4437,4034575.8645
-13199352.4826,4034670.1672
-13198636.0962,4034527.6543
-13199256.9993,4034697.9859
-13198632.4011,4034555.6724
-13198672.7407,4034529.2807
-13204572.1517,4034795.8578
-13198566.6557,4034489.6424
-13199334.617,4034672.5358
-13199276.1087,4034688.1318
-13204662.0701,4034775.0815
-13199295.8313,4034682.3574
-13206577.966,4034304.6074
-13206567.2597,4034279.5739
-13208303.0993,4034212.4496
-13204929.9765,4034789.7548
-13206834.933,4034029.3708
-13194364.2415,4035091.1666
-13194343.1952,4035087.5951
-13194337.2409,4035058.2916
-13194304.8045,4035040.3475
-13194328.4835,4035105.6722
-13194362.0083,4035063.9862
-13194400.9844,4034850.1105
-13194313.8934,4034914.8696
-13194317.215,4034892.7967
-13199315.4741,4034680.5523
-13199124.2259,4034840.4026
-13199158.4291,4034807.4966
-13208191.8356,4033918.8851
-13208181.0029,4033906.0017
-13208174.0282,4033916.0723
-13208121.1345,4033896.6581
-13208109.2949,4033893.4009
-13208014.7567,4033960.4476
-13208027.8674,4033986.0948
-13208056.2163,4034008.1821
-13208255.3707,4034091.2378
-13208303.9031,4034240.3013
-13208312.9441,4034121.0508
-13199110.1089,4034786.3792
-13199129.7795,4034770.4479
-13204898.5919,4034749.446
-13206782.9899,4033980.0711
-13206843.7854,4034057.2548
-13206819.1807,4034013.2749
-13206851.362,4034079.6368
-13199532.7632,4034558.7756
-13199430.8596,4034603.7086
-13199395.9763,4034600.5699
-13199407.367,4034615.5031
-13199350.266,4034612.3496
-13199322.8732,4034613.1448
-13199297.2621,4034612.9999
-13199485.9747,4034578.999
-13199457.6391,4034595.2535
-13199439.168,4034572.1908
-13199373.0634,4034607.3706
-13199375.0269,4034624.2453
-13199350.0884,4034631.3629
-13205271.8342,4034359.4053
-13205224.7951,4034340.3834
-13205139.8467,4034223.2801
-13205014.4657,4034246.7408
-13205034.3729,4034275.4268
-13205123.0638,4034252.3108
-13205154.3275,4034274.7539
-13205136.1079,4034296.8199
-13205155.0741,4034321.9078
-13205064.3819,4034328.3289
-13204755.8331,4034206.072
-13204769.0942,4034206.6743
-13204231.6094,4034192.4747
-13205227.109,4034235.8696
-13205261.1949771,4034286.46627223
-13205195.8939,4034188.2293
-13204797.5355,4034114.5418
-13204634.5886,4034219.887
-13204611.3611,4034207.9199
-13204628.0053,4034159.9819
-13204619.1499,4034061.7388
-13204651.4517,4034061.0197
-13204694.2557,4034075.5762
-13204749.0462,4034070.3325
-13204550.3317,4034196.2923
-13204748.7218,4034673.7934
-13204991.6095,4034689.9258
-13204948.8722913,4034696.1032739
-13206918.5253,4036165.644
-13206945.9666,4036186.4351
-13206955.7831,4036169.1491
-13206949.0038,4036151.6138
-13194342.712,4035151.8439
-13194357.605,4035110.7445
-13194289.5854,4035053.0906
-13194284.2015,4035037.1977
-13194284.0697,4035090.6105
-13194384.0076,4034931.9369
-13194376.6443,4034986.8296
-13198013.8118,4034466.5015
-13198006.5132,4034484.4555
-13197995.0002,4034499.4525
-13197993.1427,4034522.7318
-13197993.2153,4034538.2788
-13199151.4002,4034775.6726
-13199174.5865,4034774.953
-13199118.3378,4034815.3993
-13199433.0216,4034708.3194
-13199414.5436,4034716.8198
-13199393.2761,4034721.5703
-13199375.1499,4034733.1058
-13199354.1096,4034735.0835
-13199335.2225,4034737.8933
-13199318.9614,4034744.3264
-13198037.6942,4034479.4248
-13198041.0546,4034513.3543
-13198041.45,4034546.7773
-13198047.1042,4034573.0231
-13198049.1439,4034592.1599
-13198059.3543,4034616.3468
-13198067.6542,4034636.684
-13198043.5972,4034415.3893
-13198017.873,4034413.1618
-13197981.3289,4034407.1549
-13197968.8859,4034451.5043
-13194839.9498,4033663.3886
-13194724.8256,4033822.0663
-13193525.53,4033199.6722
-13193518.8427,4033217.4744
-13194831.6449,4033731.3757
-13194735.4913,4033781.0226
-13193540.951,4033153.4049
-13193555.6631,4033224.3496
-13193533.314,4033215.7803
-13193561.3787,4033264.5367
-13193576.1096,4033297.9278
-13193594.6841,4033333.8783
-13199637.4974,4034809.5577
-13199639.6345,4034762.9348
-13199638.942,4034742.047
-13196632.5851,4036762.3032
-13199583.8474,4034760.6184
-13199583.7832,4034739.0913
-13199586.5674,4034719.8146
-13199581.6727,4034693.6737
-13199705.5128,4034652.9401
-13199680.6815,4034670.2017
-13199646.5934,4034679.0774
-13199640.0524,4034717.1547
-13196386.1194,4036656.7893
-13196349.6589,4036687.2085
-13196345.7094,4036649.2772
-13196328.2336,4036623.9672
-13196962.3501,4037379.4685
-13198493.4875,4034507.6233
-13196954.121,4037330.4712
-13198475.4518,4034536.6918
-13199066.7833,4034697.3957
-13199043.7363,4034689.3291
-13196938.5906,4037271.1114
-13198433.1671,4034517.1352
-13194708.3961,4034146.7068
-13194705.8347,4034172.4524
-13194702.2815,4034190.361
-13194692.7909,4034222.9745
-13194649.7864,4034182.299
-13194637.7682,4034176.2223
-13198418.6757,4034497.9997
-13194618.7412,4033682.7695
-13198440.9124,4034488.1436
-13208584.4534,4034269.2285
-13208773.4625,4034331.1434
-13208787.4532,4034293.4884
-13194620.6628,4033659.8447
-13198473.2002,4034504.3936
-13198459.7618,4034496.9531
-13196926.2278,4037209.6602
-13199017.7224,4034715.7069
-13199027.3392,4034745.9207
-13199332.1833,4034635.8703
-13199303.2014,4034638.5259
-13197101.3661,4037432.1031
-13197063.4889,4037415.7977
-13197054.3917,4037388.5417
-13197034.573,4037382.1979
-13197077.371,4037352.3027
-13197037.685,4037345.1808
-13197020.2501,4037357.0735
-13197093.1366,4037276.8256
-13197059.1145,4037187.5677
-13197064.2684,4037083.2336
-13204989.8717,4034916.0136
-13199953.3183,4034431.9387
-13199907.5303,4034492.6383
-13199888.1445,4034490.8615
-13199865.5605,4034506.5228
-13199056.0471,4034755.9554
-13196914.0253,4037160.7464
-13196695.6031,4036823.4069
-13196730.7508,4036874.4957
-13198430.9176,4034471.9203
-13198379.745,4034463.4579
-13196911.1397,4037124.2383
-13194597.1922,4033730.794
-13198374.3865,4034427.6618
-13198417.7168,4034453.9087
-13198400.2879,4034442.4996
-13199846.992,4034516.0401
-13199050.57,4034775.6234
-13199095.0641,4034922.6884
-13205019.0796,4034775.552
-13205009.2585,4034811.1372
-13199162.8276,4034587.5695
-13194505.2107,4033783.9867
-13194497.2479,4033821.569
-13194483.9099,4033874.0305
-13194474.3014,4033954.9617
-13194483.0363,4033775.0197
-13194489.8997,4033849.9688
-13194474.0266,4033925.0837
-13196916.9686,4037080.8956
-13196732.6329,4036908.2049
-13196748.2616,4036946.0268
-13196797.6151,4036916.4754
-13199833.3253,4034527.2321
-13199894.3333,4034428.2171
-13199872.4154,4034438.5422
-13199849.9215,4034445.8908
-13199106.6893,4034939.6078
-13199127.2681,4034985.6117
-13198346.6316,4034419.3276
-13205150.7472,4034850.4677
-13196942.2847,4037045.1151
-13199050.4015,4034800.9379
-13199057.4084,4034822.4688
-13199061.7375,4034844.5853
-13199068.7405,4034862.7012
-13199083.0333,4034882.2266
-13199088.1436,4034904.7559
-13199114.3174,4034965.1299
-13199144.6434,4035028.5636
-13205164.2357,4034877.1832
-13199814.1697,4034538.1728
-13197998.7197,4034557.8072
-13198001.5944,4034577.0091
-13198008.7613,4034597.0242
-13198024.5235,4034637.521
-13198004.302,4034686.932
-13197970.4085,4034642.3395
-13197958.8071,4034620.7087
-13198065.3214,4034724.9811
-13198044.3487,4034713.2532
-13198022.6026,4034700.7236
-13199131.1943,4035010.8534
-13199159.7184,4035049.6735
-13197945.2667,4034577.2345
-13197949.7777,4034489.812
-13197946.7466,4034508.4754
-13197933.5884,4034549.8269
-13197949.2158,4034601.8824
-13199953.4089,4034493.6896
-13199932.2974,4034488.9433
-13199933.7702,4034430.8551
-13199911.3869,4034425.0552
-13199829.4124,4034459.8004
-13199811.358,4034470.7855
-13199793.8177,4034484.4031
-13205115.7976,4034823.948
-13199181.5986,4035055.7756
-13199219.351,4035076.663
-13199200.2754,4035069.5299
-13196776.5527,4036864.6468
-13196691.3461,4036761.0067
-13196669.595,4036730.7694
